Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
C2H5OH	Ethanol	340.00741470	3.2E-06			"19(2,17)-18(2,16),anti"	-6.31468	-6.38850	168.36998	CDMS
C2H5OH	Ethanol	340.18924680	6E-06			"6(5,2)-5(4,1),anti"	-3.46604	-3.84440	48.99714	CDMS
C2H5OH	Ethanol	340.18939980	6E-06			"6(5,1)-5(4,2),anti"	-3.46604	-3.84440	48.99714	CDMS
C2H5OH	Ethanol	340.19235690	6.1E-06			"9(3,7)-9(0,9),g-"	-5.62217	-5.92410	110.04297	CDMS
C2H5OH	Ethanol	340.22777020	1.07E-05			"24(3,22)-24(0,24),g+"	-5.60599	-5.79600	316.91768	CDMS
C2H5OH	Ethanol	340.32255730	8.1E-06			"25(2,24)-24(2,22),g-"	-6.99254	-7.18700	331.91309	CDMS
C2H5OH	Ethanol	340.33191930	1.35E-05			"26(9,18)-26(5,21),anti"	-6.59666	-6.86810	396.61921	CDMS
C2H5OH	Ethanol	340.42037570	5.2E-06			"9(4,5)-8(3,6),anti"	-3.67488	-3.90160	57.89619	CDMS
C2H5OH	Ethanol	340.54724310	1.28E-05			"28(9,20)-28(5,23),anti"	-6.25838	-6.56550	442.91113	CDMS
C2H5OH	Ethanol	340.77794310	1.31E-05			"27(9,19)-27(5,22),anti"	-6.43100	-6.71980	419.34251	CDMS
C2H5OH	Ethanol	340.83724460	3.3E-05			"15(5,11)-16(7,9),g-"	-6.96249	-7.17140	192.10373	CDMS
C2H5OH	Ethanol	340.86782240	3.3E-05			"15(5,10)-16(7,10),g-"	-6.96075	-7.16970	192.10520	CDMS
C2H5OH	Ethanol	340.92422290	1.76E-05			"32(1,31)-33(2,31),g-"	-6.17308	-6.49890	494.90768	CDMS
C2H5OH	Ethanol	340.93629290	8.8E-06			"17(3,14)-17(0,17),g-"	-6.82663	-6.99570	200.90796	CDMS
C2H5OH	Ethanol	340.99639080	8.3E-06			"26(1,25)-25(2,23),g-"	-4.47268	-4.68150	352.79215	CDMS
C2H5OH	Ethanol	341.00779060	1.5E-05			"24(9,15)-24(5,20),anti"	-6.89817	-7.14240	353.70748	CDMS
C2H5OH	Ethanol	341.16757900	2E-06			"20(1,19)-19(1,18),g+"	-3.43970	-3.58790	233.75519	CDMS
C2H5OH	Ethanol	341.17876360	1.76E-05			"32(2,31)-33(2,31),g-"	-6.67464	-7.00080	494.91990	CDMS
C2H5OH	Ethanol	341.50782680	8.2E-06			"19(14,5)-20(13,8),g-"	-6.67702	-7.17440	459.66989	CDMS
C2H5OH	Ethanol	341.50782680	8.2E-06			"19(14,6)-20(13,7),g-"	-6.67702	-7.17440	459.66989	CDMS
C2H5OH	Ethanol	341.54840970	1.11E-05			"29(7,23)-29(9,21),g-"	-5.74964	-6.10210	483.71726	CDMS
C2H5OH	Ethanol	341.60896190	3E-06			"20(2,19)-19(2,18),anti"	-6.29121	-6.36070	179.00854	CDMS
C2H5OH	Ethanol	341.64866800	9.1E-06			"20(6,14)-21(3,19),anti"	-6.61307	-6.74460	221.83218	CDMS
C2H5OH	Ethanol	341.65000180	1.11E-05			"29(7,22)-29(9,20),g-"	-5.75521	-6.10780	483.72242	CDMS
C2H5OH	Ethanol	341.82504300	1E-05			"16(3,13)-16(0,16),anti"	-5.31239	-5.40070	126.70766	CDMS
C2H5OH	Ethanol	341.90465020	3.1E-06			"19(3,16)-18(3,15),anti"	-6.30955	-6.39280	173.25909	CDMS
C2H5OH	Ethanol	341.94342250	2.5E-06			"20(1,19)-19(1,18),g-"	-3.44576	-3.60160	238.37452	CDMS
C2H5OH	Ethanol	342.15294410	9.2E-06			"6(3,4)-5(0,5),anti"	-6.10765	-6.45940	28.93816	CDMS
C2H5OH	Ethanol	342.17165830	1.03E-05			"25(3,22)-24(4,21),g+"	-5.01382	-5.22650	342.91546	CDMS
C2H5OH	Ethanol	342.23969150	1.01E-05			"21(6,15)-22(3,19),g-"	-6.95371	-7.17550	297.96773	CDMS
C2H5OH	Ethanol	342.37919690	9E-06			"27(6,22)-28(3,26),g-"	-6.54270	-6.83520	420.53269	CDMS
C2H5OH	Ethanol	342.44400080	8.1E-06			"11(3,8)-10(0,10),g+"	-5.80608	-6.04640	122.88257	CDMS
C2H5OH	Ethanol	342.65669480	8.2E-06			"26(2,25)-25(2,23),g-"	-7.13752	-7.34850	352.87183	CDMS
C2H5OH	Ethanol	342.97534950	8.9E-06			"16(13,3)-17(12,6),g-"	-6.88482	-7.34390	381.84543	CDMS
C2H5OH	Ethanol	342.97534950	8.9E-06			"16(13,4)-17(12,5),g-"	-6.88482	-7.34390	381.84543	CDMS
C2H5OH	Ethanol	343.11960640	9.5E-06			"28(6,22)-28(4,24),g+"	-6.75229	-7.05700	439.04785	CDMS
C2H5OH	Ethanol	343.34761100	1.62E-05			"22(11,11)-21(9,12),anti"	-5.83381	-6.13310	364.19745	CDMS
C2H5OH	Ethanol	343.34761150	1.62E-05			"22(11,12)-21(9,13),anti"	-5.83381	-6.13310	364.19745	CDMS
C2H5OH	Ethanol	343.62233290	6.3E-06			"9(3,6)-8(1,7),g+"	-6.01628	-6.31560	105.31528	CDMS
C2H5OH	Ethanol	343.65239500	1E-05			"28(7,21)-29(4,26),anti"	-6.38796	-6.64150	403.25325	CDMS
C2H5OH	Ethanol	343.69445880	3.1E-06			"20(1,19)-19(1,18),anti"	-6.28592	-6.35750	178.68030	CDMS
C2H5OH	Ethanol	343.91771200	1.4E-05			"25(9,16)-25(5,21),anti"	-6.72310	-6.98400	374.74104	CDMS
C2H5OH	Ethanol	344.04748860	8.3E-06			"27(1,26)-26(2,24),g-"	-4.47621	-4.70420	374.54872	CDMS
C2H5OH	Ethanol	344.13431430	1.11E-05			"27(11,17)-26(9,17),anti"	-6.29400	-6.65920	469.25826	CDMS
C2H5OH	Ethanol	344.13433720	1.11E-05			"27(11,16)-26(9,18),anti"	-6.29400	-6.65920	469.25826	CDMS
C2H5OH	Ethanol	344.24791540	7.1E-06			"29(4,25)-28(5,24),g-"	-5.54354	-5.84660	447.29862	CDMS
C2H5OH	Ethanol	344.31080970	8.2E-06			"26(9,17)-27(7,20),g-"	-6.61751	-6.97510	452.74227	CDMS
C2H5OH	Ethanol	344.35089950	8.2E-06			"26(9,18)-27(7,21),g-"	-6.61746	-6.97510	452.74232	CDMS
C2H5OH	Ethanol	344.43506700	7.8E-06			"28(5,23)-28(4,25),g-"	-4.08543	-4.38060	431.34657	CDMS
C2H5OH	Ethanol	344.55402440	9.2E-06			"22(5,18)-22(3,19),g+"	-6.07824	-6.28330	298.07880	CDMS
C2H5OH	Ethanol	344.56599990	2.53E-05			"20(3,18)-21(5,17),g+"	-6.61397	-6.77900	242.48942	CDMS
C2H5OH	Ethanol	344.87104580	7.1E-06			"23(5,19)-23(3,20),g-"	-4.88057	-5.10200	322.16578	CDMS
C2H5OH	Ethanol	344.95015610	9.8E-06			"17(2,15)-17(1,17),g-"	-5.36587	-5.53350	196.49691	CDMS
C2H5OH	Ethanol	344.96770430	2.2E-06			"21(0,21)-20(1,20),g+"	-5.47924	-5.62270	241.54098	CDMS
C2H5OH	Ethanol	345.01410360	2.3E-06			"21(0,21)-20(1,20),g-"	-5.55233	-5.70260	246.20847	CDMS
C2H5OH	Ethanol	345.01671790	1.28E-05			"13(4,9)-13(0,13),g+"	-6.70265	-6.91880	152.10075	CDMS
C2H5OH	Ethanol	345.05267940	8.2E-06			"24(4,20)-23(4,20),g+"	-6.86968	-7.08140	327.80691	CDMS
C2H5OH	Ethanol	345.17394930	1.12E-05			"7(7,0)-6(6,0),g+"	-3.59865	-4.05260	139.90163	CDMS
C2H5OH	Ethanol	345.17394930	1.12E-05			"7(7,1)-6(6,1),g+"	-3.59865	-4.05260	139.90163	CDMS
C2H5OH	Ethanol	345.22928480	2.1E-06			"21(1,21)-20(1,20),g+"	-3.43030	-3.57410	241.55353	CDMS
C2H5OH	Ethanol	345.28769670	6.6E-06			"12(3,9)-11(2,10),g+"	-5.76742	-5.98960	132.95458	CDMS
C2H5OH	Ethanol	345.29535530	2.2E-06			"21(1,21)-20(1,20),g-"	-3.43536	-3.58600	246.22196	CDMS
C2H5OH	Ethanol	345.31165760	7.8E-06			"22(3,19)-21(4,17),g-"	-4.12019	-4.30870	286.00907	CDMS
C2H5OH	Ethanol	345.33344190	2.1E-06			"21(0,21)-20(0,20),g+"	-3.42989	-3.57380	241.54097	CDMS
C2H5OH	Ethanol	345.34304710	1.31E-05			"30(5,26)-31(6,26),g-"	-6.32681	-6.66420	480.08861	CDMS
C2H5OH	Ethanol	345.39318020	6.3E-06			"18(4,14)-18(2,17),g+"	-6.86411	-7.04070	218.98540	CDMS
C2H5OH	Ethanol	345.40816510	2.2E-06			"21(0,21)-20(0,20),g-"	-3.43484	-3.58560	246.20853	CDMS
C2H5OH	Ethanol	345.44799190	6E-06			"10(3,8)-10(0,10),g-"	-5.49172	-5.76870	118.36392	CDMS
C2H5OH	Ethanol	345.57286100	2.06E-05			"23(3,20)-24(5,19),g+"	-6.70302	-6.89480	301.09189	CDMS
C2H5OH	Ethanol	345.59502240	2.1E-06			"21(1,21)-20(0,20),g+"	-5.47665	-5.62090	241.55353	CDMS
C2H5OH	Ethanol	345.62426480	2.85E-05			"15(15,0)-16(14,2),g+"	-6.25514	-6.81640	431.42523	CDMS
C2H5OH	Ethanol	345.62426480	2.85E-05			"15(15,1)-16(14,3),g+"	-6.25514	-6.81640	431.42523	CDMS
C2H5OH	Ethanol	345.64857080	2E-06			"20(3,18)-19(3,17),g+"	-3.42195	-3.58830	242.48944	CDMS
C2H5OH	Ethanol	345.65662220	1.9E-06			"20(3,18)-19(3,17),g-"	-3.45470	-3.62790	247.21350	CDMS
C2H5OH	Ethanol	345.67760230	7.3E-06			"17(2,16)-16(1,16),g+"	-4.28048	-4.43630	187.72372	CDMS
C2H5OH	Ethanol	345.68941690	2.4E-06			"21(1,21)-20(0,20),g-"	-5.54918	-5.70030	246.22203	CDMS
C2H5OH	Ethanol	345.78457740	1.04E-05			"18(4,14)-18(2,17),g-"	-5.74898	-5.93300	223.78743	CDMS
C2H5OH	Ethanol	345.91903570	1.73E-05			"30(2,29)-29(3,27),g-"	-4.51937	-4.80590	444.47032	CDMS
C2H5OH	Ethanol	345.92369750	9.7E-06			"17(2,15)-17(0,17),g-"	-7.08118	-7.25000	196.49702	CDMS
C2H5OH	Ethanol	345.96668560	3.2E-06			"20(13,7)-19(13,6),g-"	-3.67739	-4.13480	443.28000	CDMS
C2H5OH	Ethanol	345.96668560	3.2E-06			"20(13,8)-19(13,7),g-"	-3.67739	-4.13480	443.28000	CDMS
C2H5OH	Ethanol	345.97074270	3.8E-06			"20(14,6)-19(14,5),g-"	-3.73262	-4.23780	476.27401	CDMS
C2H5OH	Ethanol	345.97074270	3.8E-06			"20(14,7)-19(14,6),g-"	-3.73262	-4.23780	476.27401	CDMS
C2H5OH	Ethanol	345.98123730	2.8E-06			"20(12,8)-19(12,7),g-"	-3.63193	-4.04510	412.70764	CDMS
C2H5OH	Ethanol	345.98123730	2.8E-06			"20(12,9)-19(12,8),g-"	-3.63193	-4.04510	412.70764	CDMS
C2H5OH	Ethanol	346.01721190	2.5E-06			"20(11,9)-19(11,8),g-"	-3.59433	-3.96680	384.56138	CDMS
C2H5OH	Ethanol	346.01721190	2.5E-06			"20(11,10)-19(11,9),g-"	-3.59433	-3.96680	384.56138	CDMS
C2H5OH	Ethanol	346.08556310	2.3E-06			"20(10,10)-19(10,9),g-"	-3.56157	-3.89690	358.84751	CDMS
C2H5OH	Ethanol	346.08556310	2.3E-06			"20(10,11)-19(10,10),g-"	-3.56157	-3.89690	358.84751	CDMS
C2H5OH	Ethanol	346.11302590	1.51E-05			"25(10,16)-24(12,13),g+"	-6.46591	-6.83710	449.07281	CDMS
C2H5OH	Ethanol	346.11302620	1.51E-05			"25(10,15)-24(12,12),g+"	-6.46591	-6.83710	449.07281	CDMS
C2H5OH	Ethanol	346.12201870	4.27E-05			"11(10,1)-12(11,2),g+"	-6.69094	-7.09630	233.77053	CDMS
C2H5OH	Ethanol	346.12201870	4.27E-05			"11(10,2)-12(11,1),g+"	-6.69094	-7.09630	233.77053	CDMS
C2H5OH	Ethanol	346.18319790	2.1E-06			"20(9,12)-19(9,11),g-"	-3.53485	-3.83660	335.57090	CDMS
C2H5OH	Ethanol	346.18319800	2.1E-06			"20(9,11)-19(9,10),g-"	-3.53485	-3.83660	335.57090	CDMS
C2H5OH	Ethanol	346.23314130	3.8E-06			"12(3,9)-11(2,10),g-"	-5.95874	-6.18890	137.66292	CDMS
C2H5OH	Ethanol	346.24768830	6.8E-06			"14(3,12)-13(2,11),g+"	-5.87604	-6.06720	155.23825	CDMS
C2H5OH	Ethanol	346.33435630	2E-06			"20(8,13)-19(8,12),g-"	-3.51192	-3.78370	314.74122	CDMS
C2H5OH	Ethanol	346.33436320	2E-06			"20(8,12)-19(8,11),g-"	-3.51192	-3.78370	314.74122	CDMS
C2H5OH	Ethanol	346.35548310	3E-06			"20(13,7)-19(13,6),g+"	-3.64577	-4.09570	437.78580	CDMS
C2H5OH	Ethanol	346.35548310	3E-06			"20(13,8)-19(13,7),g+"	-3.64577	-4.09570	437.78580	CDMS
C2H5OH	Ethanol	346.36195250	3.7E-06			"20(14,6)-19(14,5),g+"	-3.69748	-4.19520	470.78971	CDMS
C2H5OH	Ethanol	346.36195250	3.7E-06			"20(14,7)-19(14,6),g+"	-3.69748	-4.19520	470.78971	CDMS
C2H5OH	Ethanol	346.36206720	2.6E-06			"20(12,8)-19(12,7),g+"	-3.60280	-4.00850	407.22630	CDMS
C2H5OH	Ethanol	346.36206720	2.6E-06			"20(12,9)-19(12,8),g+"	-3.60280	-4.00850	407.22630	CDMS
C2H5OH	Ethanol	346.38360250	2.3E-06			"20(11,9)-19(11,8),g+"	-3.56647	-3.93150	379.11532	CDMS
C2H5OH	Ethanol	346.38360250	2.3E-06			"20(11,10)-19(11,9),g+"	-3.56647	-3.93150	379.11532	CDMS
C2H5OH	Ethanol	346.39922850	5.7E-06			"7(3,4)-6(2,4),g-"	-3.87824	-4.27000	95.90998	CDMS
C2H5OH	Ethanol	346.42458270	2.2E-06			"20(10,10)-19(10,9),g+"	-3.53566	-3.86360	353.45653	CDMS
C2H5OH	Ethanol	346.42458270	2.2E-06			"20(10,11)-19(10,10),g+"	-3.53566	-3.86360	353.45653	CDMS
C2H5OH	Ethanol	346.47284470	1.4E-05			"25(7,19)-26(8,19),g-"	-6.43149	-6.72060	392.07256	CDMS
C2H5OH	Ethanol	346.48558000	1.38E-05			"25(7,18)-26(8,18),g-"	-6.43117	-6.72030	392.07317	CDMS
C2H5OH	Ethanol	346.50470880	9.4E-06			"19(4,15)-19(2,17),g-"	-7.02080	-7.20590	239.71856	CDMS
C2H5OH	Ethanol	346.50534690	2.1E-06			"20(9,12)-19(9,11),g+"	-3.51025	-3.80470	330.25638	CDMS
C2H5OH	Ethanol	346.50534710	2.1E-06			"20(9,11)-19(9,10),g+"	-3.51025	-3.80470	330.25638	CDMS
C2H5OH	Ethanol	346.55406990	2.36E-05			"20(4,17)-21(6,15),g-"	-7.05314	-7.24040	256.17230	CDMS
C2H5OH	Ethanol	346.56508240	1.9E-06			"20(7,14)-19(7,13),g-"	-3.49243	-3.73790	296.37036	CDMS
C2H5OH	Ethanol	346.56539800	1.9E-06			"20(7,13)-19(7,12),g-"	-3.49243	-3.73790	296.37038	CDMS
C2H5OH	Ethanol	346.62032490	2E-06			"20(8,13)-19(8,12),g+"	-3.48713	-3.75170	309.51575	CDMS
C2H5OH	Ethanol	346.62033250	2E-06			"20(8,12)-19(8,11),g+"	-3.48713	-3.75170	309.51575	CDMS
C2H5OH	Ethanol	346.62380400	1.17E-05			"28(7,22)-28(9,20),g-"	-5.77703	-6.11570	459.54651	CDMS
C2H5OH	Ethanol	346.68797070	1.17E-05			"28(7,21)-28(9,19),g-"	-5.77995	-6.11870	459.54973	CDMS
C2H5OH	Ethanol	346.81658330	1.9E-06			"20(7,14)-19(7,13),g+"	-3.46754	-3.70590	291.24553	CDMS
C2H5OH	Ethanol	346.81692780	1.9E-06			"20(7,13)-19(7,12),g+"	-3.46754	-3.70590	291.24555	CDMS
C2H5OH	Ethanol	346.90613580	1.33E-05			"26(9,17)-26(5,22),anti"	-6.54628	-6.82580	396.61920	CDMS
C2H5OH	Ethanol	346.92890010	1.9E-06			"20(6,15)-19(6,14),g-"	-3.47590	-3.69880	280.47787	CDMS
C2H5OH	Ethanol	346.93887420	1.9E-06			"20(6,14)-19(6,13),g-"	-3.47588	-3.69880	280.47892	CDMS
C2H5OH	Ethanol	346.96260340	3.2E-06			"21(0,21)-20(1,20),anti"	-3.35133	-3.41660	185.84605	CDMS
C2H5OH	Ethanol	346.97454860	6.7E-06			"17(3,15)-16(2,15),g+"	-4.00072	-4.16890	195.17010	CDMS
C2H5OH	Ethanol	346.98143100	7.7E-06			"12(2,10)-11(1,11),g+"	-6.14247	-6.35890	127.55021	CDMS
C2H5OH	Ethanol	347.14720940	1.9E-06			"20(6,15)-19(6,14),g+"	-3.45039	-3.66630	275.45993	CDMS
C2H5OH	Ethanol	347.15733700	7.5E-06			"17(2,16)-16(0,16),g+"	-6.67598	-6.83360	187.72366	CDMS
C2H5OH	Ethanol	347.15799740	1.9E-06			"20(6,14)-19(6,13),g+"	-3.45038	-3.66630	275.46117	CDMS
C2H5OH	Ethanol	347.16186290	3.2E-06			"21(1,21)-20(1,20),anti"	-6.25908	-6.32460	185.85561	CDMS
C2H5OH	Ethanol	347.24630810	3.2E-06			"21(0,21)-20(0,20),anti"	-6.25879	-6.32440	185.84600	CDMS
C2H5OH	Ethanol	347.31787690	8.6E-06			"28(1,27)-27(2,25),g-"	-4.47892	-4.72800	397.07635	CDMS
C2H5OH	Ethanol	347.35108860	6.2E-06			"14(3,12)-13(2,11),anti"	-3.80615	-3.91820	99.66183	CDMS
C2H5OH	Ethanol	347.44556760	3.2E-06			"21(1,21)-20(0,20),anti"	-3.34953	-3.41540	185.85556	CDMS
C2H5OH	Ethanol	347.47356090	1.9E-06			"20(5,16)-19(5,15),g-"	-3.46191	-3.66610	267.09092	CDMS
C2H5OH	Ethanol	347.52771580	8.9E-06			"14(4,10)-14(1,13),g+"	-6.84532	-7.05040	163.77989	CDMS
C2H5OH	Ethanol	347.57682200	1.79E-05			"22(12,10)-21(10,12),anti"	-6.56119	-6.90730	392.96982	CDMS
C2H5OH	Ethanol	347.57682200	1.79E-05			"22(12,11)-21(10,11),anti"	-6.56119	-6.90730	392.96982	CDMS
C2H5OH	Ethanol	347.67006500	1.9E-06			"20(5,16)-19(5,15),g+"	-3.43468	-3.63200	262.18330	CDMS
C2H5OH	Ethanol	347.67545380	1.9E-06			"20(5,15)-19(5,14),g-"	-3.46113	-3.66560	267.11572	CDMS
C2H5OH	Ethanol	347.69309490	5.1E-06			"16(4,12)-15(3,12),g+"	-3.89904	-4.08570	189.67691	CDMS
C2H5OH	Ethanol	347.75490380	1.9E-06			"20(4,17)-19(4,16),g-"	-3.45248	-3.64120	256.17224	CDMS
C2H5OH	Ethanol	347.83469650	7.9E-06			"18(5,14)-19(2,18),g-"	-6.78346	-6.98560	234.57874	CDMS
C2H5OH	Ethanol	347.88746060	1.9E-06			"20(5,15)-19(5,14),g+"	-3.43378	-3.63140	262.20999	CDMS
C2H5OH	Ethanol	347.91573900	1.9E-06			"20(4,17)-19(4,16),g+"	-3.42123	-3.60320	251.37139	CDMS
C2H5OH	Ethanol	347.95375390	6E-06			"14(3,12)-13(2,11),g-"	-5.67401	-5.87410	159.97820	CDMS
C2H5OH	Ethanol	347.97467890	5E-06			"22(2,20)-21(3,19),anti"	-3.72471	-3.82400	222.13578	CDMS
C2H5OH	Ethanol	348.26120930	2.03E-05			"30(1,29)-29(7,23),g-"	-6.24305	-6.53240	444.44705	CDMS
C2H5OH	Ethanol	348.39850370	7.4E-06			"15(4,11)-15(1,14),g+"	-6.80340	-6.99870	176.30401	CDMS
C2H5OH	Ethanol	348.50978550	1.06E-05			"29(8,22)-30(5,26),g+"	-6.85086	-7.23080	496.81454	CDMS
C2H5OH	Ethanol	348.60345080	6.4E-06			"21(1,20)-20(2,19),g-"	-6.31135	-6.47950	255.53558	CDMS
C2H5OH	Ethanol	348.67775860	7.1E-06			"15(3,13)-14(3,11),g-"	-6.23182	-6.42190	172.45845	CDMS
C2H5OH	Ethanol	348.71352300	1.1E-05			"29(4,25)-28(5,24),g+"	-6.19557	-6.49740	442.69373	CDMS
C2H5OH	Ethanol	348.71974920	8.3E-06			"4(4,0)-3(3,0),g-"	-3.63614	-4.24340	89.57371	CDMS
C2H5OH	Ethanol	348.72056960	8.3E-06			"4(4,1)-3(3,1),g-"	-3.63614	-4.24340	89.57375	CDMS
C2H5OH	Ethanol	348.74430760	2.03E-05			"30(2,29)-29(7,23),g-"	-6.27513	-6.56510	444.47023	CDMS
C2H5OH	Ethanol	348.75770710	7.8E-06			"29(5,24)-28(6,22),g-"	-4.27806	-4.59890	455.78578	CDMS
C2H5OH	Ethanol	348.78686800	6.4E-06			"7(3,5)-6(2,5),g-"	-3.88865	-4.28330	95.90313	CDMS
C2H5OH	Ethanol	348.84704640	6.3E-06			"10(6,4)-9(5,4),g+"	-3.75669	-4.07850	146.47346	CDMS
C2H5OH	Ethanol	348.84721030	6.3E-06			"10(6,5)-9(5,5),g+"	-3.75669	-4.07850	146.47347	CDMS
C2H5OH	Ethanol	348.90683940	2.6E-06			"21(1,20)-20(2,19),g+"	-5.48671	-5.64850	250.89423	CDMS
C2H5OH	Ethanol	349.05369420	1.37E-05			"28(3,26)-28(6,23),g+"	-7.01985	-7.28120	404.10094	CDMS
C2H5OH	Ethanol	349.25437450	3E-06			"20(3,18)-19(3,17),anti"	-6.26746	-6.35910	187.85811	CDMS
C2H5OH	Ethanol	349.28441040	5.5E-06			"9(2,8)-8(1,8),g-"	-4.06388	-4.36780	103.72509	CDMS
C2H5OH	Ethanol	349.38062680	3E-06			"20(2,19)-19(1,18),g+"	-5.44969	-5.60850	234.14935	CDMS
C2H5OH	Ethanol	349.41083830	3.45E-05			"15(4,12)-16(6,11),g+"	-6.71493	-6.91140	176.26124	CDMS
C2H5OH	Ethanol	349.49985540	7.7E-06			"20(8,12)-21(6,15),g-"	-6.73418	-7.00980	314.74121	CDMS
C2H5OH	Ethanol	349.53875120	7.7E-06			"20(8,13)-21(6,16),g-"	-6.73413	-7.00980	314.74120	CDMS
C2H5OH	Ethanol	349.68694240	1.08E-05			"30(6,25)-30(8,22),g+"	-5.69935	-6.05390	488.29803	CDMS
C2H5OH	Ethanol	349.79838720	4.6E-06			"7(5,3)-6(4,2),g+"	-5.50692	-5.92410	110.61867	CDMS
C2H5OH	Ethanol	349.79895610	4.6E-06			"7(5,2)-6(4,3),g+"	-5.50692	-5.92410	110.61869	CDMS
C2H5OH	Ethanol	349.89333680	4.1E-06			"10(4,7)-9(3,6),g+"	-5.68470	-5.97250	122.10761	CDMS
C2H5OH	Ethanol	349.90607670	7.6E-06			"27(3,25)-26(4,23),g-"	-4.31648	-4.56790	385.81114	CDMS
C2H5OH	Ethanol	349.99708980	1.9E-06			"20(4,16)-19(4,15),g-"	-3.44507	-3.63700	256.51595	CDMS
C2H5OH	Ethanol	350.00260830	1.27E-05			"27(9,18)-27(5,23),anti"	-6.36572	-6.66580	419.34251	CDMS
C2H5OH	Ethanol	350.01951480	7E-06			"20(16,4)-19(16,3),anti"	-6.66133	-7.20120	496.84268	CDMS
C2H5OH	Ethanol	350.01951480	7E-06			"20(16,5)-19(16,4),anti"	-6.66133	-7.20120	496.84268	CDMS
C2H5OH	Ethanol	350.04381940	5.3E-06			"20(15,5)-19(15,4),anti"	-6.55346	-7.03730	458.11805	CDMS
C2H5OH	Ethanol	350.04381940	5.3E-06			"20(15,6)-19(15,5),anti"	-6.55346	-7.03730	458.11805	CDMS
C2H5OH	Ethanol	350.06524780	4.2E-06			"20(14,6)-19(14,5),anti"	-6.47111	-6.90250	421.87289	CDMS
C2H5OH	Ethanol	350.06524780	4.2E-06			"20(14,7)-19(14,6),anti"	-6.47111	-6.90250	421.87289	CDMS
C2H5OH	Ethanol	350.09253230	3.6E-06			"20(13,7)-19(13,6),anti"	-6.40485	-6.78740	388.11236	CDMS
C2H5OH	Ethanol	350.09253230	3.6E-06			"20(13,8)-19(13,7),anti"	-6.40485	-6.78740	388.11236	CDMS
C2H5OH	Ethanol	350.10864390	1.46E-05			"29(3,26)-30(5,26),g-"	-6.98855	-7.28920	440.71185	CDMS
C2H5OH	Ethanol	350.12665970	3.4E-06			"20(12,8)-19(12,7),anti"	-6.37338	-6.71070	356.84068	CDMS
C2H5OH	Ethanol	350.12665970	3.4E-06			"20(12,9)-19(12,8),anti"	-6.37338	-6.71070	356.84068	CDMS
C2H5OH	Ethanol	350.15596550	9.9E-06			"30(6,25)-30(5,25),g-"	-3.97451	-4.33670	493.18680	CDMS
C2H5OH	Ethanol	350.17488290	3.2E-06			"20(11,9)-19(11,8),anti"	-6.31678	-6.61250	328.06209	CDMS
C2H5OH	Ethanol	350.17488290	3.2E-06			"20(11,10)-19(11,9),anti"	-6.31678	-6.61250	328.06209	CDMS
C2H5OH	Ethanol	350.22470900	6.9E-06			"16(4,12)-16(1,15),g+"	-6.71758	-6.90730	189.67684	CDMS
C2H5OH	Ethanol	350.25871290	3.1E-06			"20(10,10)-19(10,9),anti"	-6.30372	-6.56150	301.78510	CDMS
C2H5OH	Ethanol	350.25871290	3.1E-06			"20(10,11)-19(10,10),anti"	-6.30372	-6.56150	301.78510	CDMS
C2H5OH	Ethanol	350.28867050	1.21E-05			"19(2,17)-18(1,17),g+"	-4.45649	-4.62210	223.08881	CDMS
C2H5OH	Ethanol	350.30001850	3.45E-05			"15(4,11)-16(6,10),g+"	-6.71470	-6.91230	176.30405	CDMS
C2H5OH	Ethanol	350.36385290	1.08E-05			"19(2,17)-18(3,15),g-"	-4.00212	-4.17490	227.97839	CDMS
C2H5OH	Ethanol	350.36506480	2E-06			"20(4,16)-19(4,15),g+"	-3.41113	-3.59660	251.74648	CDMS
C2H5OH	Ethanol	350.37545280	3E-06			"20(9,12)-19(9,11),anti"	-6.28459	-6.50810	278.01274	CDMS
C2H5OH	Ethanol	350.37545290	3E-06			"20(9,11)-19(9,10),anti"	-6.28459	-6.50810	278.01274	CDMS
C2H5OH	Ethanol	350.37585260	3.13E-05			"14(9,5)-15(10,6),g+"	-6.66824	-6.99140	242.96695	CDMS
C2H5OH	Ethanol	350.37585260	3.13E-05			"14(9,6)-15(10,5),g+"	-6.66824	-6.99140	242.96695	CDMS
C2H5OH	Ethanol	350.53434870	3.5E-06			"20(2,19)-19(1,18),anti"	-3.49732	-3.57770	179.00856	CDMS
C2H5OH	Ethanol	350.54718460	3E-06			"20(8,12)-19(8,11),anti"	-6.27476	-6.46770	256.75342	CDMS
C2H5OH	Ethanol	350.54719930	3E-06			"20(8,13)-19(8,12),anti"	-6.27446	-6.46740	256.75342	CDMS
C2H5OH	Ethanol	350.55455370	2.04E-05			"20(7,14)-21(8,13),g+"	-6.97282	-7.21570	291.24551	CDMS
C2H5OH	Ethanol	350.55513900	2.04E-05			"20(7,13)-21(8,14),g+"	-6.97522	-7.21810	291.24554	CDMS
C2H5OH	Ethanol	350.69312370	3.9E-06			"10(4,6)-9(3,7),g+"	-5.67064	-5.95940	122.10945	CDMS
